,tci
3193,1.0
3194,0.5395935273333333
3195,0.49038021749999994
3196,0.0
3197,0.0
3198,0.7064276861904762
3199,0.6434368383333333
3200,0.6506706755535715
3201,0.0
3202,0.9465229790472575
3203,0.6730647486388889
3204,0.0
3205,0.9252504036666667
3206,0.6573404598333333
3207,1.0
3208,0.8439169517989089
3209,0.9735273636489192
3210,0.0
3211,0.0
3212,0.0
3213,0.9558212268489745
3214,1.0
3215,0.888520318284057
3216,0.9234647794166666
3217,0.9038198266118823
3218,0.9241705123333332
3219,0.0
3220,1.0
3221,0.7021803271111112
3222,0.0
3223,0.9955561615219944
3224,0.0
3225,0.0
3226,1.0
3227,0.8941836928849298
3228,1.0
3229,0.9051701954716526
3230,0.7542189451666667
3231,0.0
3232,0.0
3233,0.4405887111666667
3234,0.0
3235,0.0
3236,1.0
3237,1.0
3238,1.0
3239,0.0
3240,0.0
3241,1.0
3242,1.0
3243,0.0
3244,1.0
3245,0.8150152444562826
3246,0.9318099419545919
3247,0.42234763745867143
3248,0.923358020610776
3249,0.0
3250,0.6882842703986506
3251,0.4732511795
3252,1.0
3253,1.0
3254,0.8273712468201059
3255,0.8987188672962964
3256,0.6133029311252677
3257,0.6654836272685185
3258,0.6277783141702922
3259,0.0
3260,0.7092641188453838
3261,1.0
3262,0.8928704751053104
3263,0.0
3264,0.0
3265,1.0
3266,0.0
3267,0.0
3268,1.0
3269,1.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,1.0
3275,1.0
3276,1.0
3277,1.0
3278,0.6617735976041667
3279,1.0
3280,0.0
3281,1.0
3282,1.0
3283,0.0
3284,0.0
3285,1.0
3286,1.0
3287,0.8437684696666667
3288,0.0
3289,0.6957119851666667
3290,0.0
3291,0.0
3292,1.0
3293,0.0
3294,0.0
3295,1.0
3296,1.0
3297,0.0
3298,1.0
3299,1.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,1.0
3308,1.0
3309,0.0
3310,0.0
3311,1.0
3312,0.9859673248087533
3313,0.0
3314,0.3944385561666667
3315,0.5395935273333333
3316,0.0
3317,1.0
3318,0.0
3319,0.9467550896577124
3320,1.0
3321,1.0
3322,1.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.93569104
3329,0.0
3330,1.0
3331,0.8449974437777777
3332,0.0
3333,1.0
3334,0.0
3335,0.9397697586492647
3336,0.8695936106222222
3337,0.6549770253333334
3338,1.0
3339,1.0
3340,1.0
3341,0.897930997
3342,1.0
3343,0.5925783119166667
3344,0.516921018
3345,0.0
3346,0.5645507831000001
3347,1.0
3348,0.7256902787916667
3349,0.838671299388889
3350,1.0
3351,0.894164694
3352,0.813955234
3353,1.0
3354,0.9780338827601686
3355,0.6587323345187946
3356,0.8166292179333334
3357,1.0
3358,1.0
3359,0.9750272376851852
3360,1.0
3361,0.0
3362,0.6573404598333333
3363,0.0
3364,0.7794995152268489
3365,1.0
3366,0.9645271215730958
3367,0.6271302998756992
3368,0.0
3369,1.0
3370,0.9705009971878861
3371,1.0
3372,0.6009066826232873
3373,1.0
3374,0.9449469606111112
3375,0.0
3376,0.5578651220185186
3377,0.9647322182515021
3378,1.0
3379,0.0
3380,0.0
3381,1.0
3382,1.0
3383,1.0
3384,0.0
3385,0.0
3386,0.0
3387,1.0
3388,0.0
3389,0.6617735976041667
3390,0.0
3391,0.0
3392,0.0
3393,1.0
3394,1.0
3395,0.7544526999629629
3396,0.8518424142324426
3397,0.6913522081002693
3398,0.9130112903580248
3399,1.0
3400,0.0
3401,0.7320112826666666
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.828091758
3410,1.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,1.0
3417,1.0
3418,0.0
3419,1.0
3420,1.0
3421,1.0
3422,0.0
3423,0.0
3424,0.7629855418306748
3425,0.4705689949474024
3426,0.9551757390718872
3427,0.8156467385884952
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.9032217468686868
3437,0.6453529701262627
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,1.0
3448,0.0
3449,0.0
3450,0.0
3451,0.6171401160000001
3452,0.8863130367377944
3453,0.6509081515833334
3454,1.0
3455,0.0
3456,0.0
3457,1.0
3458,0.0
3459,0.9177198798425522
3460,0.0
3461,1.0
3462,0.6831456731666666
3463,1.0
3464,0.7172489956589706
3465,0.8914718037944663
3466,1.0
3467,1.0
3468,0.7435070467592593
3469,1.0
3470,1.0
3471,1.0
3472,0.0
3473,0.0
3474,0.5237187926111111
3475,0.9274537317407407
3476,1.0
3477,0.7978991846444444
3478,0.8675144498325164
3479,0.0
3480,0.9705281593122022
3481,1.0
3482,1.0
3483,0.9395774917132794
3484,0.6218583551111111
3485,0.0
3486,0.9546859284579794
3487,0.9959822924867067
3488,0.0
3489,1.0
3490,0.6258895109166667
3491,0.5612884388333333
3492,0.9736401387962963
3493,0.8582771910833333
3494,1.0
3495,0.6853061673333334
3496,0.6949454328667012
3497,0.0
3498,0.0
3499,0.0
3500,0.0
3501,0.8281469045000001
3502,0.0
3503,1.0
3504,1.0
3505,0.9722901854646976
3506,0.0
3507,0.6765556831666667
3508,0.880887642553288
3509,1.0
3510,0.0
3511,0.0
3512,1.0
3513,0.0
3514,0.0
3515,0.0
3516,0.9187222543703704
3517,0.8648151620833333
3518,0.0
3519,0.954166776611111
3520,0.7296303241666667
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,1.0
3526,0.0
3527,1.0
3528,0.0
3529,1.0
3530,0.0
3531,1.0
3532,0.9570562123333334
3533,0.8376936375
3534,1.0
3535,0.9524900299242686
3536,0.9727107006666666
3537,0.9659187768800498
3538,0.8563037197330671
3539,1.0
3540,0.931279595480408
3541,0.9676145893840364
3542,0.9208541023333333
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,1.0
3551,1.0
3552,1.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.48762980366666664
3567,1.0
3568,0.0
3569,0.7062884568095238
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.9957645325850173
3582,0.0
3583,1.0
3584,0.0
3585,1.0
3586,0.7338679388333333
3587,0.0
3588,0.8119067672592593
3589,0.9445161295833333
3590,0.9915586657722271
3591,1.0
3592,1.0
3593,0.9444190368612047
3594,0.9900078331111111
3595,0.773661203
3596,0.8455858905263159
3597,0.6928180522129631
3598,0.8238509715277779
3599,1.0
3600,0.0
3601,0.8401828641481481
3602,0.9656591573333333
3603,0.0
3604,0.0
3605,0.0
3606,1.0
3607,1.0
3608,1.0
3609,0.0
3610,0.0
3611,0.0
3612,1.0
3613,1.0
3614,0.7630496826666667
3615,0.0
3616,1.0
3617,0.0
3618,1.0
3619,1.0
3620,0.8637338464085298
3621,0.8462779761756785
3622,0.9086959748888889
3623,0.8958762048368499
3624,1.0
3625,0.9930972616666667
3626,1.0
3627,0.8349672453022734
3628,0.0
3629,0.0
3630,1.0
3631,0.0
3632,0.0
3633,1.0
3634,0.0
3635,0.0
3636,1.0
3637,1.0
3638,1.0
3639,1.0
3640,0.0
3641,0.9918877503333333
3642,0.0
3643,0.0
3644,1.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,1.0
3650,0.0
3651,1.0
3652,0.0
3653,0.998033384342702
3654,1.0
3655,0.0
3656,1.0
3657,1.0
3658,0.0
3659,0.7393383729648336
3660,0.8390299154019116
3661,0.9336488707053764
3662,0.90240786375
3663,1.0
3664,0.6959261925281403
3665,0.8568983305193011
3666,1.0
3667,0.0
3668,0.8980378482592593
3669,0.9324295120425999
3670,0.0
3671,0.8635374785811293
3672,0.8745239352222223
3673,0.772909858642359
3674,0.6379705208225109
3675,0.9657611306769791
3676,0.898319686462488
3677,0.8589709733333333
3678,1.0
3679,1.0
3680,0.0
3681,1.0
3682,1.0
3683,1.0
3684,0.92203402575
3685,0.8346252354166667
3686,1.0
3687,1.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.9364263397095044
3693,0.9492079487144074
3694,1.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.7095827856666667
3701,0.0
3702,0.8644001717037036
3703,0.8503957448888889
3704,1.0
3705,0.0
3706,0.657602086
3707,0.0
3708,0.858973387574074
3709,0.0
3710,0.0
3711,0.9818190229035748
3712,0.0
3713,0.8741763517022305
3714,0.41736709433333335
3715,1.0
3716,1.0
3717,1.0
3718,0.9669978760416666
3719,0.0
3720,1.0
3721,1.0
3722,1.0
3723,0.6599635656204682
3724,0.7650769040305011
3725,0.8966799964444444
3726,1.0
3727,0.9972603575128
3728,0.0
3729,0.635760368111111
3730,0.7222434026820989
3731,0.0
3732,1.0
3733,0.9078568164444444
3734,0.8491803829490859
3735,1.0
3736,0.6764870719626344
3737,0.8710483609523809
3738,0.96708503231821
3739,0.9893653677232236
3740,0.9986826306391626
3741,0.0
3742,1.0
3743,0.7467899126388888
3744,0.0
3745,0.9010461150818313
3746,0.0
3747,0.0
3748,0.0
3749,1.0
3750,0.9344684412765002
3751,0.992454027668439
3752,0.9149735905555555
3753,0.7799442102564104
3754,0.8762818333148147
3755,0.7875229099786325
3756,0.8613355375070029
3757,0.8625136172895623
3758,1.0
3759,0.0
3760,0.0
3761,1.0
3762,0.0
3763,0.0
3764,0.0
3765,1.0
3766,0.0
3767,0.7828874522777778
3768,0.0
3769,0.6088859750833333
3770,0.8527265599060838
3771,0.78578908075
3772,0.781082758
3773,0.6587098854166666
3774,1.0
3775,0.5316287102407408
3776,0.8854695435
3777,0.0
3778,1.0
3779,1.0
3780,0.9748407735925927
3781,0.7370444532859147
3782,0.0
3783,0.0
3784,0.0
3785,0.0
3786,0.9081455170568331
3787,0.0
3788,1.0
3789,0.0
3790,0.9780635713580247
3791,1.0
3792,1.0
3793,1.0
3794,1.0
3795,1.0
3796,1.0
3797,0.9943849359259259
3798,1.0
3799,0.8802225065555556
3800,1.0
3801,1.0
3802,0.0
3803,1.0
3804,1.0
3805,0.9919279180833334
3806,0.0
3807,0.8865520219444445
3808,0.6671314263333332
3809,0.0
3810,0.705972155
3811,1.0
3812,0.9935719045555556
3813,1.0
3814,1.0
3815,1.0
3816,1.0
3817,1.0
3818,1.0
3819,0.926949405686762
3820,0.0
3821,0.0
3822,0.0
3823,0.8211762830833333
3824,0.0
3825,0.8245915740165275
3826,1.0
3827,1.0
3828,1.0
3829,1.0
3830,1.0
3831,1.0
3832,1.0
3833,0.0
3834,0.0
3835,1.0
3836,0.0
3837,0.9543291306476825
3838,0.7389270968855742
3839,0.0
3840,1.0
3841,0.0
3842,1.0
3843,1.0
3844,0.8700205437777778
3845,1.0
3846,0.0
3847,0.0
3848,1.0
3849,0.9809169568475452
3850,0.7099932450555556
3851,1.0
3852,0.0
3853,0.9159882938776919
3854,1.0
3855,1.0
3856,0.9286332906528861
3857,0.0
3858,0.0
3859,0.8284186761388889
3860,0.9658903813617844
3861,0.6920369484151646
3862,1.0
3863,1.0
3864,1.0
3865,0.0
3866,0.0
3867,1.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.9664657281955665
3875,0.0
3876,0.0
3877,1.0
3878,0.573916640149161
3879,0.0
3880,1.0
3881,0.0
3882,0.9319002779166666
3883,0.7915682684444445
3884,0.8012547186111111
3885,1.0
3886,1.0
3887,0.0
3888,0.0
3889,1.0
3890,0.7507698248333334
3891,0.0
3892,1.0
3893,0.9386189808086421
3894,1.0
3895,0.0
3896,1.0
3897,0.0
3898,0.0
3899,1.0
3900,0.0
3901,0.9495553888346308
3902,0.0
3903,0.0
3904,0.91557303
3905,0.0
3906,0.0
3907,0.0
3908,0.6844484451388889
3909,0.8518391426388888
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.6501767558333333
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.8069819775
3928,0.0
3929,0.0
3930,0.7194380240833333
3931,0.0
3932,0.0
3933,0.0
3934,0.9888439818754549
3935,0.9448597517777778
3936,1.0
3937,1.0
3938,0.0
3939,0.0
3940,0.0
3941,1.0
3942,0.9799113449166668
3943,1.0
3944,0.9793238846405229
3945,0.0
3946,0.7247662043597357
3947,0.9437498031903874
3948,0.8182293941759259
3949,0.8292591916666666
3950,0.937627935
3951,0.7931449183758028
3952,0.0
3953,0.9386443985370371
3954,0.7737417407292313
3955,0.0
3956,0.8827611550000001
3957,0.8428144342962963
3958,0.0
3959,0.9157886029259258
3960,0.0
3961,1.0
3962,0.9540259888819832
3963,0.8962420737518126
3964,0.0
3965,0.6981451225555556
3966,0.0
3967,0.8797813215421195
3968,0.4842680258960016
3969,0.888276608
3970,0.9812280931666667
3971,0.0
3972,0.6214660205
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.9600795682222222
3978,0.0
3979,1.0
3980,0.9822519776258545
3981,0.7173784780609073
3982,1.0
3983,0.0
3984,0.9481629884444445
3985,0.9746109401728372
3986,1.0
3987,0.0
3988,0.0
3989,1.0
3990,0.9589956653086419
3991,0.721762374974104
3992,1.0
3993,0.9532703875308641
3994,0.0
3995,0.6549693158276362
3996,0.8518424142324426
3997,0.0
3998,1.0
3999,1.0
4000,1.0
4001,1.0
4002,0.0
4003,1.0
4004,0.0
4005,1.0
4006,0.0
4007,0.39970688883333333
4008,0.0
4009,0.0
4010,0.0
4011,0.9531576155
4012,1.0
4013,0.7630812279166667
4014,1.0
4015,1.0
4016,0.7525802486430495
4017,0.6844484451388889
4018,0.8644001717037036
4019,0.7896322967592594
4020,0.7277124295
4021,0.0
4022,1.0
4023,0.6887467295421587
4024,0.0
4025,0.6828324379854062
4026,0.0
4027,1.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.7551352776944444
4033,1.0
4034,0.9022434180555555
4035,1.0
4036,0.8043554957037037
4037,0.7783714730336303
4038,0.9599900770555555
4039,0.8126662419722394
4040,0.6483616928783068
4041,0.9022434180555555
4042,0.0
4043,1.0
4044,1.0
4045,1.0
4046,1.0
4047,0.0
4048,0.0
4049,0.6698002135555555
4050,0.840337287142857
4051,0.0
4052,1.0
4053,0.0
4054,0.7443531530833334
4055,0.0
4056,0.0
4057,0.7010573579166666
4058,0.0
4059,0.0
4060,0.0
4061,0.9710251575340102
4062,0.0
4063,0.4742844649886057
4064,0.5096857944893308
4065,0.9252693629700856
4066,0.9227095826851852
4067,0.0
4068,0.9818190229035748
4069,0.9741946533428821
4070,1.0
4071,0.9733226811143837
4072,0.8445179406944445
4073,0.0
4074,0.0
4075,0.980573786570909
4076,1.0
4077,0.9021843048611111
4078,0.0
4079,1.0
4080,0.0
4081,1.0
4082,1.0
4083,0.8095557748969031
4084,1.0
4085,0.6585275481944444
4086,0.0
4087,0.0
4088,1.0
4089,0.9929701837980075
4090,1.0
4091,1.0
4092,0.0
4093,0.0
4094,1.0
4095,1.0
4096,0.8745972425
4097,0.0
4098,1.0
4099,1.0
4100,0.0
4101,0.0
4102,0.0
4103,1.0
4104,1.0
4105,1.0
4106,0.0
4107,0.0
4108,0.7913190576648103
4109,0.7567006547890339
4110,1.0
4111,1.0
4112,0.0
4113,0.0
4114,1.0
4115,1.0
4116,1.0
4117,0.8550545533146682
4118,1.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.6439266321666667
4124,0.8262319471428571
4125,0.8806571281111112
4126,0.6818579756666666
4127,0.0
4128,0.7859288106944444
4129,0.0
4130,0.0
4131,1.0
4132,0.0
4133,0.0
4134,1.0
4135,0.0
4136,1.0
4137,1.0
4138,1.0
4139,1.0
4140,1.0
4141,0.5579024966666666
4142,0.0
4143,1.0
4144,1.0
4145,0.0
4146,1.0
4147,0.0
4148,0.8620858918333333
4149,1.0
4150,0.0
4151,1.0
4152,0.9165405836666667
4153,0.9863763386978635
4154,0.7662386607424985
4155,1.0
4156,0.8471510852447048
4157,0.7941648556599327
4158,0.9269002075646614
4159,0.8828793025343553
4160,0.8087986650982043
4161,0.9084826287116402
4162,0.8243691552724259
4163,0.9666700265797915
4164,0.7520308361577239
4165,0.9787610567169974
4166,0.8492435643671018
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.8169027937037038
4172,1.0
4173,0.0
4174,0.0
4175,1.0
4176,0.0
4177,1.0
4178,0.0
4179,0.0
4180,0.8218004824444445
4181,0.9900181645555556
4182,0.8245585822222222
4183,0.9734388446666666
4184,1.0
4185,0.8604304242948718
4186,1.0
4187,1.0
4188,1.0
4189,0.788764872824074
4190,0.0
4191,0.0
4192,0.0
4193,0.0
4194,0.8446027943477935
4195,0.0
4196,1.0
4197,0.9608530170568331
4198,0.9252504036666667
4199,1.0
4200,0.6567838373333333
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,1.0
4208,0.9252504036666667
4209,0.0
4210,0.0
4211,0.0
4212,1.0
4213,0.9484548287728026
4214,0.0
4215,0.9259740780808081
4216,0.0
4217,0.9490722282291667
4218,0.0
4219,0.0
4220,0.9995450071881024
4221,0.6844484451388889
4222,0.3382716397777778
4223,0.6814379747222222
4224,0.39346182066666663
4225,0.35723352891666665
4226,0.9198509785
4227,0.0
4228,0.6844484451388889
4229,0.8503957448888889
4230,0.0
4231,0.5361131714722223
4232,1.0
4233,0.0
4234,0.0
4235,0.0
4236,0.8042126416666666
4237,1.0
4238,0.0
4239,0.8521199591666666
4240,0.5212248768395062
4241,1.0
4242,0.0
4243,0.8208200090000001
4244,1.0
4245,1.0
4246,0.8316166683333333
4247,0.0
4248,0.9438307629701974
4249,0.7767456506481482
4250,0.0
4251,1.0
4252,0.8373571483333334
4253,0.78661101
4254,1.0
4255,0.0
4256,1.0
4257,0.8466051952222222
4258,0.8439547415042735
4259,1.0
4260,0.9350053416874659
4261,0.9876979129740886
4262,0.8779717465578868
4263,0.0
4264,0.0
4265,0.0
4266,0.9895806805050505
4267,0.8277192325925925
4268,0.9128856638583639
4269,0.0
4270,0.0
4271,1.0
4272,0.6915367113459014
4273,0.9154906079038433
4274,0.8241024784166666
4275,0.8136583055866308
4276,0.5828124211064744
4277,0.9156254194047619
4278,1.0
4279,0.7086345403361345
4280,0.9115749476900765
4281,0.9595351840342518
4282,0.7771512735653615
4283,0.0
4284,1.0
4285,0.0
4286,1.0
4287,0.5231369588888889
4288,1.0
4289,1.0
4290,1.0
4291,1.0
4292,1.0
4293,0.9175544475925926
4294,0.9791413397037037
4295,0.9826320406666667
4296,0.0
4297,0.0
4298,0.7352829026666667
4299,0.0
4300,0.8171125905833333
4301,0.932597249037037
4302,0.7762596503535354
4303,0.9485883770370371
4304,0.9556281025
4305,0.7921070143333334
4306,1.0
4307,0.0
4308,0.0
4309,1.0
4310,1.0
4311,0.9451856830218857
4312,0.8461473282565296
4313,0.0
4314,0.9131880735424837
4315,0.0
4316,1.0
4317,1.0
4318,0.8565955074126984
4319,0.7361470172592592
4320,1.0
4321,0.0
4322,0.0
4323,0.9221210531851852
4324,1.0
4325,0.0
4326,0.7217539936635354
4327,0.9442124716071428
4328,0.6566141856666667
4329,0.7401955753333334
4330,1.0
4331,0.8717077277592592
4332,0.7938092736269842
4333,0.508169486
4334,0.8165688265
4335,0.9190345258888888
4336,0.0
4337,0.0
4338,1.0
4339,0.0
4340,0.9901406250793651
4341,0.9483195245839374
4342,0.0
4343,1.0
4344,0.9794635447222223
4345,0.9757800519047618
4346,0.0
4347,1.0
4348,0.7829744388518519
4349,1.0
4350,0.9984619829166667
4351,0.6288785205886244
4352,0.9238206349629628
4353,0.8940487827407407
4354,0.6653768403777778
4355,1.0
4356,0.90548182
4357,0.91329462725
4358,0.4975195823333333
4359,0.7911283181111111
4360,0.8181180183333334
4361,0.7001335585666666
4362,0.7682950935185184
4363,0.8663609578318926
4364,0.5745898315462963
4365,0.8090173317795732
4366,0.6979682731814815
4367,0.5459983184166666
4368,0.0
4369,0.6884538929666666
4370,0.9326575151111111
4371,0.6707843991666667
4372,0.8794317366851852
4373,0.7670806536666667
4374,0.6192615567555556
4375,0.9177011137777779
4376,0.6991815431111111
4377,0.9065938981388889
4378,0.762611860021237
4379,0.7330566983703704
4380,0.896405720851852
4381,0.8829358567757937
4382,0.47586666457407406
4383,0.5634572545277777
4384,0.4376765790166667
4385,0.8518760967407407
4386,0.9007595530761163
4387,0.7348206649111111
4388,0.7888355824444444
4389,0.90187763280756
4390,0.8067166042666667
4391,0.7325605731250001
4392,0.6606656191666667
4393,0.6162502630976431
4394,0.7994154734583334
4395,0.7274390188888888
4396,0.7525355453333333
4397,0.7924216345
4398,0.888023398925926
4399,0.7138375358333333
4400,0.5409152946666667
4401,0.7112121291666667
4402,0.7262815497777778
4403,0.58821642975
4404,0.510549122
4405,0.8751601155277777
4406,0.3759541635
4407,0.8459488025
4408,0.8021174028333333
4409,0.9414208771111111
4410,0.8416780604074074
4411,1.0
4412,0.7986282654444444
4413,0.0
4414,1.0
4415,0.8031526751666667
4416,0.8362172609158249
4417,0.768390832
4418,0.9937689038095238
4419,0.8181075449554589
4420,0.9488680420781254
4421,0.0
4422,0.8181075449554589
4423,0.9896639020785857
4424,0.9903873966666666
4425,0.7768775659484841
4426,0.6171136451481481
4427,0.5764383163333334
4428,0.25226621483333334
4429,0.7094588042592593
4430,0.8007914093888889
4431,0.9397504718518519
4432,1.0
4433,0.8644268824074075
4434,1.0
4435,0.7112121291666667
4436,0.9484086944444444
4437,0.6315554429382716
4438,0.8189199044166666
4439,0.6251154303587508
4440,0.8025493999444444
4441,0.9134906521188685
4442,0.9442403134814814
4443,0.8815321661137566
4444,1.0
4445,0.7670806536666667
4446,0.8663092262592592
4447,0.6932480766999999
4448,0.8530653784814813
4449,0.8811173800151924
4450,0.8818173724444444
4451,0.8238573935752805
4452,0.8217921673055555
4453,0.9200792578703704
4454,0.7189837761666666
4455,0.6909762182555556
4456,1.0
4457,0.7716038540666668
4458,0.8395405143333333
4459,0.9671028655833334
4460,0.7727987001633986
4461,1.0
4462,0.9605089362098767
4463,1.0
4464,0.9544639306944444
4465,0.0
4466,1.0
4467,0.0
