Time,Actual
2008-06-03 13:00:00,2.651697077312008
2008-06-03 14:00:00,2.5751495931462434
2008-06-03 15:00:00,2.4307991684482833
2008-06-03 16:00:00,2.4599009581069953
2008-06-03 17:00:00,2.499355249303163
2008-06-03 18:00:00,2.5295763575308063
2008-06-03 19:00:00,2.5184391421614647
2008-06-03 20:00:00,2.528304473719047
2008-06-03 21:00:00,2.491915125556199
2008-06-03 22:00:00,2.462784455043471
2008-06-03 23:00:00,2.46232426563969
2008-06-04 00:00:00,2.4287275426941504
2008-06-04 01:00:00,2.4895789233272323
2008-06-04 02:00:00,2.5462604734210132
2008-06-04 03:00:00,2.6293757499912056
2008-06-04 04:00:00,2.658138634012086
2008-06-04 05:00:00,2.6753694104836887
2008-06-04 06:00:00,2.6916515017214246
2008-06-04 07:00:00,2.6920732163259444
2008-06-04 08:00:00,2.764308628566704
2008-06-04 09:00:00,2.765980257438841
2008-06-04 10:00:00,2.697702134801403
2008-06-04 11:00:00,2.6359940390400696
2008-06-04 12:00:00,2.7730016206772725
2008-06-04 13:00:00,2.6356542971053627
2008-06-04 14:00:00,2.5415927152356157
2008-06-04 15:00:00,2.416502848530525
2008-06-04 16:00:00,2.4585019419744514
2008-06-04 17:00:00,2.4656960622272206
2008-06-04 18:00:00,2.457028033901611
2008-06-04 19:00:00,2.4728679426571554
2008-06-04 20:00:00,2.475446185535569
2008-06-04 21:00:00,2.442898344792277
2008-06-04 22:00:00,2.4653209235312166
2008-06-04 23:00:00,2.394413715172268
2008-06-05 00:00:00,2.3953340696161707
2008-06-05 01:00:00,2.4379720394263265
2008-06-05 02:00:00,2.5458927765476207
2008-06-05 03:00:00,2.6264449514291734
2008-06-05 04:00:00,2.642896143296147
2008-06-05 05:00:00,2.6296591252117034
2008-06-05 06:00:00,2.654475510563256
2008-06-05 07:00:00,2.734878278939413
2008-06-05 08:00:00,2.767774710056719
2008-06-05 09:00:00,2.7891781869610788
2008-06-05 10:00:00,2.7429663443205157
2008-06-05 11:00:00,2.8209457843750787
2008-06-05 12:00:00,2.673946331025717
2008-06-05 13:00:00,2.649875914750106
2008-06-05 14:00:00,2.627617815789627
2008-06-05 15:00:00,2.4389729819187753
2008-06-05 16:00:00,2.4216559330479694
2008-06-05 17:00:00,2.490214691736616
2008-06-05 18:00:00,2.4936362835586103
2008-06-05 19:00:00,2.4705343575992003
2008-06-05 20:00:00,2.4278976995506367
2008-06-05 21:00:00,2.4667926959780515
2008-06-05 22:00:00,2.446721728039851
2008-06-05 23:00:00,2.430307330225357
2008-06-06 00:00:00,2.3268750443062958
2008-06-06 01:00:00,2.4031973833151947
2008-06-06 02:00:00,2.5268267594508504
2008-06-06 03:00:00,2.5805258269635756
2008-06-06 04:00:00,2.623647638559167
2008-06-06 05:00:00,2.666739687650564
2008-06-06 06:00:00,2.6765033276107033
2008-06-06 07:00:00,2.744802700176946
2008-06-06 08:00:00,2.7600647862969083
2008-06-06 09:00:00,2.7833102377822168
2008-06-06 10:00:00,2.7727459887665318
2008-06-06 11:00:00,2.7262824667883896
2008-06-06 12:00:00,2.761052026581346
2008-06-06 13:00:00,2.6125059970069606
2008-06-06 14:00:00,2.560897598645398
2008-06-06 15:00:00,2.4160547114748594
2008-06-06 16:00:00,2.4411935827107616
2008-06-06 17:00:00,2.4915935066850654
2008-06-06 18:00:00,2.469812192482703
2008-06-06 19:00:00,2.45245121499196
2008-06-06 20:00:00,2.4789185898237913
2008-06-06 21:00:00,2.4381887768584445
2008-06-06 22:00:00,2.4321679478544938
2008-06-06 23:00:00,2.3921975970432836
2008-06-07 00:00:00,2.334214735309814
2008-06-07 01:00:00,2.4305205729626294
