LINK_ID,geometry
1220036500,"LINESTRING (127.04091994946573 37.5282743128355, 127.04105591558644 37.52865268636708, 127.04106725850758 37.528706742524136, 127.04121456925238 37.529139171996285, 127.04133920513091 37.529481509036756, 127.04136188170015 37.529571601251945, 127.0415205143329 37.53001303632713, 127.04166783026994 37.53044546513493, 127.04171315473347 37.530571589330606)"
1220035900,"LINESTRING (127.04718520647616 37.52466796787297, 127.04697052538734 37.525082514478136, 127.04675584192474 37.52549706066551, 127.0465637594251 37.52587555744212, 127.04652984321952 37.52591161089256, 127.04640550770495 37.526082850205675, 127.04619067936883 37.52627214485026, 127.04616807018029 37.52629918375148, 127.0459079777573 37.526470475520746, 127.04573832746648 37.52654262150316, 127.04545557989991 37.5266688709426, 127.04522935287292 37.52672301791404, 127.04468640989698 37.5268583748868, 127.04415477798925 37.526993725132705, 127.043962488161 37.527047856982165, 127.04361183635064 37.52713808717885, 127.04308020569354 37.527282442600665, 127.04253725477115 37.52741778968547, 127.0420056200542 37.527562140265765, 127.04146267014582 37.527706492422894, 127.04093103130529 37.52785083816137, 127.04072742377238 37.527904968658774)"
1220036300,"LINESTRING (127.04018446407797 37.52804030491803, 127.03964149765162 37.528166628663115, 127.03915509553929 37.52829293117007, 127.03910984732555 37.528301956180265, 127.03856688646411 37.52844629501278, 127.03802391893483 37.52858162133115, 127.03749226273548 37.52871694156024, 127.03741307867958 37.52873498670497, 127.03694929129928 37.52885226293395, 127.03658730485009 37.528933465779936, 127.03640631352037 37.528978571794156, 127.03586332959473 37.52909586814124, 127.03585201624357 37.52909587157618, 127.03530901360945 37.52917712531378, 127.03528638688246 37.529177132076406, 127.03474336632755 37.52922234315333, 127.03467549027602 37.52923137311798, 127.03420033688771 37.52924953170365, 127.0341777101386 37.529249538253865, 127.03377042052892 37.529231635386495)"
1220036000,"LINESTRING (127.03338575383565 37.529204714705166, 127.03320472796725 37.52917773569165, 127.03265033779164 37.529096800113315, 127.03243537240525 37.52906982929798, 127.03211855231146 37.52896179568651, 127.03159806305429 37.528781735755715, 127.03145096740165 37.528727714917984, 127.03108888583571 37.52859266053066, 127.031032311992 37.52857465537512, 127.0306023192766 37.52835852715957, 127.03027416975996 37.528196431414734, 127.03011575575819 37.52812439177322, 127.02964050488521 37.52788124151554, 127.02916526060457 37.5276470993519, 127.02869001584328 37.52740394524711, 127.02838450420194 37.52725084874197)"
1220035000,"LINESTRING (127.02790926448756 37.52700769147702, 127.02743402785758 37.52676453228849, 127.02695879431202 37.5265213711764, 127.0265627703109 37.526323240457, 127.02648356385089 37.526278208140816, 127.02600833647413 37.5260350431818, 127.02553311218179 37.52579187629938, 127.0250578909738 37.52554870749362, 127.0245826728502 37.525305536764556, 127.02426586539966 37.5251524318987, 127.02409614506767 37.52506236642083, 127.02362093314943 37.5248191917998, 127.0231457270991 37.52458502527855, 127.02267052129234 37.52434184681169, 127.0221953185699 37.52409866642176, 127.0221726880411 37.52408065062398, 127.02172011893175 37.52385548410884, 127.0212449223779 37.52361229987298, 127.02076972890832 37.523369113714224, 127.02028322607188 37.52312592757592, 127.01980803880751 37.522882737526, 127.01933285462742 37.52263954555334, 127.0191631459161 37.522549472944895)"
1220035100,"LINESTRING (127.01971749206905 37.522702552151735, 127.02019267789665 37.52294574257381, 127.02066786680842 37.5231889310731, 127.02114305880448 37.52343211764957, 127.02161825388482 37.52367530230317, 127.0220934520494 37.52391848503384, 127.02256865329826 37.52416166584154, 127.02304385763144 37.52440484472621, 127.02353037772963 37.524648019434515, 127.02400558826807 37.52489119442745, 127.02433370974909 37.52505330769071, 127.02448080189085 37.52513436749721, 127.02495601859796 37.52537753864374, 127.0254312383894 37.52562070786699, 127.02590646126522 37.52586387516692, 127.02638168722541 37.52610704054347, 127.0266419288025 37.52623312241878, 127.02685691303985 37.52634119397661, 127.02733214511161 37.526584355506664, 127.02781869327721 37.52682751244902, 127.02829393155444 37.527070670086424, 127.02846366148076 37.5271607294974)"
1220036100,"LINESTRING (127.02893890396442 37.52740388452401, 127.02941414953249 37.527647037626934, 127.02990070775837 37.52788117592504, 127.03034201256068 37.52810631382571, 127.03037595947482 37.52812432513527, 127.03085121056498 37.52835846240511, 127.03110015048185 37.528475527340255, 127.03134908363518 37.528574571715595, 127.031496182702 37.5286376026979, 127.03186957085485 37.528754632750946, 127.03239006057541 37.52893469148581, 127.03248058282045 37.528970706691204, 127.03294445719611 37.529033648319604, 127.03340833234995 37.529096588124965, 127.0334988431917 37.52910557250302, 127.03378168514044 37.529123511970134)"
1220036200,"LINESTRING (127.03420028752309 37.529141411523625, 127.03434735704856 37.52913235882666, 127.03466412687014 37.529123256259325, 127.03491301229045 37.529105162913524, 127.03526370925601 37.52906901865455, 127.03546733670652 37.52904192762895, 127.03581802449072 37.52898776169356, 127.03602164285358 37.528942649681646, 127.03654200319518 37.5288343696228, 127.0365646254203 37.52882535260436, 127.03710760182122 37.52869904301375, 127.03737908933428 37.52863588728167, 127.03765057186045 37.528563720909446, 127.03819353993599 37.52842839630683, 127.03872519281826 37.52829307291601, 127.03912109938551 37.52818482222583, 127.03926815226366 37.528148733352744, 127.03981111440308 37.5280134013072, 127.04034276626429 37.527887080644874, 127.04068211237211 37.52779686405874)"
1220035800,"LINESTRING (127.04122506940122 37.5276615255076, 127.04175670633072 37.527517178442025, 127.04229965429946 37.527372824929664, 127.04283128710532 37.52722847302233, 127.04336292307569 37.52709312873686, 127.04390586486936 37.52694876783381, 127.04391717789514 37.52694876362757, 127.04444880991424 37.5268134144501, 127.04498044001011 37.526678062877686, 127.04539895492101 37.526569782504794, 127.04551205176126 37.52651567885681, 127.04582873196578 37.526380406096685, 127.04598704674996 37.52627222431568, 127.04606620397055 37.52621813334497, 127.04630365267076 37.526019820038016, 127.04636016691505 37.525938707680844, 127.04643928441749 37.52582154632613, 127.04659748505547 37.5255331633361, 127.04680085112041 37.525109611901975, 127.0470155332259 37.52469506560646, 127.04723021295767 37.52428051889315, 127.04726410535218 37.52420842514779)"
1220000200,"LINESTRING (127.05151550625756 37.47170500768763, 127.05195658886296 37.47199313787327, 127.05239766856435 37.47227225629593, 127.05282745306612 37.4725603882104, 127.05326854573212 37.47284851344926, 127.05369833687534 37.47313664216285, 127.05413943626948 37.47342476411734, 127.05456923405428 37.47371288962986, 127.0545805390494 37.473712884408464, 127.05503293043446 37.47397396748084, 127.05538353941238 37.4741810359616, 127.05548532496576 37.47423504880711, 127.05596032615117 37.47448710758534, 127.0564353237507 37.4747301543452, 127.05691032442513 37.47497319918308, 127.05738532817445 37.47521624209889, 127.05786034194482 37.47546829318676, 127.05833535190106 37.47571133225785, 127.05881036493223 37.475954369406736, 127.05882167732581 37.47596337387254)"
1220000400,"LINESTRING (127.05929668640675 37.47619739896044, 127.05977169844849 37.476431422126915, 127.06025802612399 37.47667444769887, 127.06073304417951 37.47690846697643, 127.06099317262584 37.47703447431624, 127.06120807989281 37.477160504514494, 127.06167182064858 37.47742155612113, 127.0621355571693 37.47767359580314, 127.06259930431922 37.47793464374114, 127.06305174902548 37.47819569587807, 127.0635155025862 37.47845674019116, 127.06397925937193 37.47871778266953, 127.06444301164535 37.47896981322542, 127.0648049757222 37.47917684736321)"
1220000600,"LINESTRING (127.06526874143987 37.479437884740165, 127.06573251038265 37.47969892028219, 127.0661962746024 37.479950943903376, 127.06664874396809 37.48021198215391, 127.06711252249136 37.480473012235755, 127.06757630423982 37.48073404048248, 127.06804008921348 37.48099506689402, 127.06836812998631 37.48117507930245, 127.06849257128388 37.48125609802495, 127.06893376688801 37.48153515417117, 127.06922790188422 37.481724194038414, 127.06937497410314 37.48182321873585, 127.06979358057167 37.482120305076954, 127.0702234966576 37.48241738319727, 127.07032532094262 37.482489403324706)"
1220000800,"LINESTRING (127.07074393488934 37.48278648625758, 127.07117385855368 37.483083560878526, 127.07159248777106 37.48338965084779, 127.07202241825009 37.48368672234357, 127.07244104559436 37.483983799189275, 127.07285967625324 37.484280874533226, 127.07328961685462 37.484577941362325, 127.07370825418745 37.48487501366258, 127.07413820155219 37.48517207736656, 127.07455684555914 37.48546914662292, 127.07498679968742 37.4857662072016, 127.07504337878161 37.485811221683036, 127.0754280550124 37.486054248904225, 127.07557514389892 37.48615326579313)"
1220012900,"LINESTRING (127.07602769240454 37.48642327785101, 127.07627660005095 37.48657628877406, 127.07649154192568 37.48668427076607, 127.07696668316892 37.48692723433337, 127.07744182748775 37.4871701959764, 127.07747577645492 37.48719720395503, 127.07792826321753 37.487395128093276, 127.0784259995277 37.487611040618624, 127.07882192732151 37.48778196861555, 127.07892372922127 37.487817940964575, 127.079455344923 37.487988776111685, 127.07997566548192 37.488168626584134, 127.08049597886426 37.48833946468653, 127.08055253417831 37.48835744629368, 127.08101628488234 37.48850129041995, 127.08154789058848 37.48865409598129, 127.08185328437911 37.48874398555442)"
1220014500,"LINESTRING (127.08237358622758 37.48889679522352, 127.08290520744895 37.4890586047292, 127.08343682093832 37.48921140176734, 127.08379877606805 37.48931926649225, 127.08396844667486 37.48937320647464, 127.08450007470088 37.48953500878246, 127.08503169480306 37.489687798623756, 127.08555201992498 37.48984960432158, 127.08574430784218 37.48990352536733, 127.08608364439134 37.49000238941578, 127.0866152814229 37.49016418217708, 127.08714691027612 37.49031696247312, 127.08767855182234 37.490478750435464, 127.08821018506234 37.49063152593319, 127.08833461040108 37.490667473257794)"
1220017100,"LINESTRING (127.08886625698396 37.49082925585943, 127.08939789511777 37.49098202599717, 127.08991823860217 37.491143812406264, 127.09044989196427 37.49130558785958, 127.09073268097744 37.49138646166112, 127.09098153668677 37.491458350850024, 127.09129824986283 37.4915391971651, 127.09152446926535 37.49159308255656, 127.09206738167131 37.49170979163782, 127.09218049186413 37.49173673364996, 127.09262158122519 37.491808469231074, 127.09316445212305 37.49188913301522, 127.0931757598472 37.491889124097604, 127.09372992839671 37.4919607663004, 127.09429540574477 37.492032396876624, 127.0944876714659 37.49205927347255, 127.0948495764112 37.492104033822834, 127.09540374813068 37.49217566816724, 127.0959692286804 37.492247290724755, 127.09652340251642 37.49231891981243, 127.0970775774053 37.49239054629827, 127.09717935926481 37.4923994726888)"
1220018900,"LINESTRING (127.09773353536859 37.49247109609498, 127.09818593034139 37.492533791464254, 127.09828773613854 37.492560737017946, 127.0988306660065 37.492677414975105, 127.09938491735556 37.492803090979024, 127.09944148054576 37.49282106351948, 127.09990529492545 37.49296483330289, 127.10043698264349 37.493126563714085, 127.1009573647173 37.493288301388446, 127.1014890691793 37.49345903710635, 127.10200945581947 37.49362077013063, 127.10254115270587 37.49378249104051, 127.10306155623051 37.49395322947086, 127.10359325773281 37.49411494562962, 127.10364982291678 37.49413291614825)"
1220017000,"LINESTRING (127.09660270788636 37.4924359858962, 127.09603722531538 37.49236436637594, 127.09548305160283 37.49229273500806, 127.09491757116959 37.492221110123864, 127.09436339957371 37.49214947349929, 127.09380922903091 37.49207783427292, 127.09324375179952 37.492006201370025, 127.0931306631944 37.491997280501316, 127.0926895722398 37.491925546825314, 127.09214670158441 37.49184488085922, 127.09213539386658 37.49184488967834, 127.09159246937503 37.491719170851376, 127.09125315071061 37.49164735286186, 127.09104953576183 37.49158443946159, 127.09068757020732 37.49148560708281, 127.09051790088023 37.49144068684483, 127.08998624641391 37.491278911702715, 127.0894659125921 37.4911261356621, 127.0889342626159 37.49096435577146, 127.08840261492882 37.49080257348098, 127.08828950749492 37.49077562784406)"
1220014400,"LINESTRING (127.08775786253108 37.490613842643505, 127.08722623033367 37.49046106510858, 127.08669458988442 37.490299275108946, 127.0863439333469 37.49019141102144, 127.08616296207384 37.49014649277575, 127.08564263357876 37.48998468978095, 127.08511101013232 37.489831902700566, 127.08457937868846 37.48967010315417, 127.08439839958788 37.48961617213142, 127.08404774953411 37.489508301208254, 127.08351613270037 37.489355506930835, 127.08298450806109 37.489193700186426, 127.08246420291277 37.48904089321943, 127.08193258276452 37.48887908172756, 127.0817968561805 37.488843135471434)"
1220012800,"LINESTRING (127.08127655587451 37.488690323259235, 127.08074494076395 37.488528506407754, 127.08050742142917 37.48846559796309, 127.08021332794308 37.48836668715707, 127.07969300544171 37.488186837739576, 127.07917269494081 37.48801599609315, 127.07876549583513 37.48788111710467, 127.07866367502959 37.487827124477015, 127.07816593660239 37.48761121296329, 127.0776682010376 37.487395299341486, 127.07740802729344 37.48728734914884, 127.07718176608456 37.48717036615301, 127.07670662260507 37.4869274034632, 127.07623148220117 37.48668443884911, 127.07620885000678 37.4866664332907, 127.07577892228558 37.486405417512174, 127.0754960774472 37.486234407065645)"
1220000700,"LINESTRING (127.07505482981445 37.4859553757023, 127.07495300528848 37.4858923697782, 127.07462487433189 37.48565831538217, 127.07419492225344 37.48536125347878, 127.07377628028016 37.485064182932376, 127.0733576416216 37.4847671108841, 127.07292769966604 37.4844700443135, 127.07250906768147 37.48417296922148, 127.07207913248915 37.48387589952595, 127.07166050717844 37.48357882139038, 127.07123057019552 37.48327273849027, 127.07081195160886 37.48297565731081, 127.07038202999422 37.48267858136545, 127.07023494633603 37.48257054785787)"
1220000500,"LINESTRING (127.06980502932629 37.48227346978786, 127.06938642195706 37.481976383495955, 127.06913752700987 37.481805337742976, 127.06895651999004 37.481688312384435, 127.06851531517299 37.481400246248185, 127.06828906917 37.481265225906625, 127.06806282398097 37.481130205127954, 127.06759904620921 37.48087818889674, 127.0671352634901 37.48061716074661, 127.0666714839962 37.48035613076134, 127.06620770772751 37.480095098941, 127.06574393468398 37.4798340652856, 127.06528017270365 37.47958203988185, 127.06482771189245 37.479320996354446, 127.06472591272356 37.47926699161578)"
1220000300,"LINESTRING (127.06426214994801 37.479005952097886, 127.06379839039755 37.478744910745164, 127.06333463407216 37.478483867557685, 127.06288219419434 37.47823182660832, 127.06241844422405 37.47797077979634, 127.06195469747877 37.47770973114974, 127.06149095395847 37.47744868066856, 127.06102721366312 37.47718762835287, 127.06091410729834 37.47712461605303, 127.06055218565409 37.4769446001799, 127.06007716793266 37.476710580176395, 127.05959084060748 37.47646755386122, 127.0591158288999 37.47623352996884, 127.05874261051483 37.47605351417393)"
1220000100,"LINESTRING (127.05826759007967 37.47580146666351, 127.05779257977164 37.47555842732401, 127.05731757253855 37.475315386062356, 127.0568425683804 37.4750723428786, 127.05636756729716 37.47482929777278, 127.05589256257916 37.47457724064913, 127.0554175677028 37.474334191698894, 127.05530447034411 37.47427117399143, 127.05496517280885 37.474073110117885, 127.05451277451726 37.47380301669355, 127.05449015795871 37.47379401702509, 127.05407167146706 37.47351489615409, 127.05363057824046 37.473235784049486, 127.05320078678889 37.472947655094515, 127.05275969379964 37.47265952960781, 127.05232990898953 37.47237139745195, 127.0518888227283 37.47208326868108, 127.05145905073638 37.47180414342528, 127.05101797115002 37.47151601137094, 127.050995349578 37.471498000928)"
1210002700,"LINESTRING (127.0505655781887 37.471209862288184, 127.05012450552272 37.47092172686462, 127.04989831219306 37.47076865081368, 127.0497060393405 37.47062457016704, 127.049287576471 37.47032741197016, 127.04886911104863 37.47002124217023, 127.04845064903947 37.46971507087007, 127.04803219620851 37.46941790817457, 127.04761374097541 37.46911173387461, 127.04719528915538 37.46880555807454, 127.04677684636256 37.46850839088086, 127.0463584013183 37.46820221208129, 127.04593995968702 37.46789603178178, 127.04552152693192 37.46759886009033, 127.0451030920761 37.4672926767916, 127.04468466063312 37.46698649199307, 127.04426623791537 37.466689315804295, 127.04384781324758 37.46638312800684, 127.04342939199248 37.466076938709726, 127.0430109793117 37.46577975802405, 127.04295443452513 37.46573472802667)"
1220017500,"LINESTRING (127.08815427212012 37.49116316193746, 127.08795121043242 37.49156876650712, 127.08795122099713 37.491577776570615, 127.08773685989182 37.49199239922662, 127.08753379370955 37.49239800302746, 127.08752250693396 37.49241603152982, 127.08730814107084 37.492830653355, 127.08709377284153 37.49324527476501, 127.08696967813434 37.49349764810636)"
1220017400,"LINESTRING (127.08705960851138 37.49303806835876, 127.08726267898544 37.492632465411596, 127.08726266850307 37.492623455349545, 127.08747703402781 37.49220883359274, 127.08768010000709 37.49180322987669, 127.08769139718646 37.49179421142079, 127.08790574741987 37.491370578769924, 127.08812010582088 37.49095595576718, 127.08824419246697 37.49070358111886)"
1220007900,"LINESTRING (127.04398059193234 37.48078121998481, 127.0442634507546 37.48113250785432, 127.04429737973638 37.4811505153175, 127.04474979100034 37.481429657599456, 127.04520220020187 37.481699788047266, 127.0456433119002 37.48197893120247, 127.04609572762867 37.48224905819947, 127.0465481466138 37.48251918344959, 127.04698926813431 37.48279832153437, 127.04744169364653 37.483068443333345, 127.04769053192987 37.483221514620006)"
1220009900,"LINESTRING (127.0481429625172 37.48349163371079, 127.04859539636134 37.483761751054445, 127.04882160864186 37.48388779898848, 127.04904783346223 37.484031866650916, 127.04950027381994 37.484301980500135, 127.04994140480508 37.48456308730049, 127.04995271743451 37.48457209260209, 127.05040516430594 37.4848422029567, 127.05085761443425 37.485112311563924, 127.0513100678195 37.485382418423704, 127.05144580447019 37.48546345014088, 127.0517625244617 37.485652523536004, 127.05221497809006 37.48591361682172, 127.05266744119183 37.48618371843935, 127.05282580721904 37.48628275863185)"
1220011700,"LINESTRING (127.05289367396412 37.48631876859281, 127.05327827474501 37.486552857889926, 127.05373074552803 37.4868229554003, 127.05418321306071 37.48708404108596, 127.05434158298843 37.487183079228515, 127.05463569030353 37.48735413510125, 127.05509947789452 37.48762422209596, 127.05555196169226 37.48789431257214, 127.05600444874719 37.48816440130036, 127.05626462858928 37.48831744900887, 127.05645693905934 37.48843448828057, 127.05692073304566 37.48869555799149, 127.05706779586615 37.488785587820104, 127.05739581686917 37.488929590153965, 127.05771253182174 37.48907359709658, 127.05789350439332 37.48914558916828, 127.05840248810436 37.48934356034103, 127.05850428938487 37.48938856035504, 127.05892276064714 37.48951449345573, 127.05913765759992 37.48958646669129, 127.05945432153575 37.48965838836599, 127.05986146690827 37.48975729360709, 127.05999718467277 37.48979326506573, 127.06055132810414 37.48989209318491, 127.06109417288387 37.48999993462123, 127.06133167348983 37.49005387201772, 127.0616483192804 37.490098757588996, 127.06181795349599 37.49012569917566)"
1220016900,"LINESTRING (127.06237208678701 37.490206498603015, 127.0623833942658 37.490206492632865, 127.06293752119937 37.49027827933525, 127.06349165681617 37.49035907350724, 127.06379699000826 37.49039494932091, 127.06404579362302 37.49043986507792, 127.06459995489821 37.49054768425724, 127.06515410993683 37.49064649076403, 127.0652219630379 37.49065546339858, 127.06569696676362 37.490754311026414, 127.06625114068216 37.49087113251971, 127.06659043201297 37.490943022355935, 127.06678270915376 37.490996974264334, 127.06707677918732 37.491077898328875, 127.06731431983393 37.49116786395564, 127.06760842359331 37.49128482696666, 127.0678120425706 37.49137481099626, 127.06821929018413 37.491563788064845, 127.06829848497858 37.49160879267071, 127.06859264143507 37.49177981362414, 127.06873974080888 37.4918878489918, 127.06915840099091 37.49218493702261, 127.06920365703162 37.49221194073603, 127.06955447391405 37.49250906706665, 127.06980343051866 37.49270714179108, 127.06992794291452 37.492842219215575, 127.07026751678261 37.493202420538395, 127.07060709391345 37.49356262085983, 127.07095798234417 37.493922813388444, 127.07119569915193 37.49418396235698)"
1220016800,"LINESTRING (127.0707883702917 37.49393192520942, 127.07044879061625 37.493571725434194, 127.07010921420365 37.49321152465757, 127.06976964105375 37.49285132287957, 127.06970171844239 37.492770272338184, 127.06938486488458 37.492518176871776, 127.06911326951385 37.492293084290296, 127.06898880093244 37.492203056325565, 127.0685588335864 37.49190597425662, 127.06850226200416 37.49186996678426, 127.06814021825961 37.491653934421485, 127.06810627881067 37.49163593384699, 127.06761985306979 37.49141997151802, 127.06754066699425 37.49138397652338, 127.0671108229328 37.49121303009292, 127.0670203296956 37.491177041170566, 127.0665905279971 37.491051143183014, 127.06654528958316 37.491042158599434, 127.06603636015419 37.49094333335615, 127.06549349360661 37.4908265045891, 127.06519944192429 37.49076359671668, 127.06493932899284 37.49071868960924, 127.0643964812428 37.49061987593357, 127.06407981622425 37.490556977595325)"
1220015200,"LINESTRING (127.06376315939454 37.490503088477304, 127.06352567088527 37.49046717611638, 127.0629715419971 37.49039539217665, 127.06241741416592 37.49032360563608, 127.06234956169823 37.4903146313897, 127.0618632799611 37.49024280642374, 127.06176149776482 37.49022483952633)"
1220011600,"LINESTRING (127.06129783211149 37.49015300040632, 127.06120735764011 37.49013502716369, 127.0606532042684 37.490027192056516, 127.06011035992252 37.489919348594164, 127.0598163234779 37.48986543737846, 127.05956750997953 37.489802492562255, 127.05909250613048 37.489685600117824, 127.05902464754561 37.48966761388782, 127.05850437370884 37.48949668122734, 127.05844782982562 37.489487699137925, 127.05798408831164 37.489307726122824, 127.05764476412817 37.48917274102464, 127.0574864063555 37.48910073757053, 127.05700002073351 37.4888757213099, 127.05700002073351 37.4888757213099, 127.0565362185666 37.48860564184506, 127.05618554570437 37.488407587423346, 127.05608373367222 37.48834456525217, 127.0556312452447 37.48807447683696, 127.05517876007441 37.48780438667377, 127.05473759838708 37.48755230967697, 127.05471497108375 37.48753429999965, 127.05426249898541 37.48727321637401, 127.05381002357284 37.487003120924335, 127.05335755141735 37.48673302372689, 127.05328968407498 37.48669701403538, 127.05290508251898 37.48646292478171, 127.05275802924426 37.48637288972868)"
1220009800,"LINESTRING (127.05230556467508 37.48610278846774, 127.05185310336292 37.485832685459194, 127.05138933852677 37.485562585621565, 127.05136671879596 37.48555358537558, 127.05093688376923 37.485292479074616, 127.05049573896835 37.485022365948396, 127.05023558834796 37.48487831551392, 127.05004329068403 37.484752255949914, 127.04959084565661 37.48448214420409, 127.04913840388606 37.48421203071095, 127.04911578483214 37.48420303003147, 127.04868596537234 37.48394191547056, 127.04823353011547 37.48367179848296, 127.04778109811534 37.48340167974821, 127.04761143838428 37.483302637293164)"
1220007800,"LINESTRING (127.04715901084862 37.48303251615629, 127.04670658096107 37.48275338318774, 127.04625415999321 37.48248325855638, 127.04581304855922 37.48221312779466, 127.04536062861723 37.48193398962674, 127.04490821743305 37.48166385979758, 127.04446711565939 37.48139372396708, 127.0441617434475 37.48121363671692, 127.04405990894851 37.48107852339456, 127.04375442341401 37.480700213145305, 127.04356208457558 37.48046602186831)"
1210011400,"LINESTRING (127.04324530328128 37.48009672451721, 127.04292851995152 37.47971841620198, 127.04261174493305 37.47934911710151, 127.04229496795523 37.478970807035786, 127.04197819921234 37.4786015061861, 127.04166143358806 37.478232204462145, 127.04134466611849 37.47785389177122, 127.04102790676932 37.47748458829825, 127.04071114565093 37.47710627385715, 127.04039439257659 37.47673696863531, 127.04006633722317 37.476367666373456, 127.03979483569533 37.476043394630366, 127.03974958566886 37.47598934927734, 127.03963647040472 37.47587225600861, 127.03952337447299 37.47579120301367, 127.03933116058363 37.475746216662685, 127.03930854997591 37.4757462241868, 127.0387432754781 37.47572839069127, 127.03865283306806 37.47572842031183)"
1220036800,"LINESTRING (127.03419050408506 37.53249313945725, 127.03412241976193 37.53205166858587, 127.03409968551357 37.53181741484023, 127.03406564587667 37.53160118436752, 127.03399755901467 37.53115070334453, 127.0339407865674 37.53070021899654, 127.03394078248469 37.530691208983804, 127.0338727053539 37.530258747845316, 127.0338159343377 37.5298082633684, 127.0337478506154 37.52935778206282, 127.03372515081499 37.52919560825779)"
1220035200,"LINESTRING (127.03364575085288 37.52873612006029, 127.03358898236243 37.52828563535663, 127.03353221859 37.52784416060804, 127.03347545146227 37.52739367578094, 127.03345276089699 37.52724952190501, 127.03341868501933 37.52694319089177, 127.03335060630286 37.52649270913568, 127.03329384530167 37.52605123413684, 127.03323708097406 37.525600749056714, 127.03316900457551 37.52515026709218, 127.03316900058644 37.525141257070885, 127.03312355835645 37.524708788732276, 127.03306679607597 37.52425830346669, 127.0330441032772 37.52410513941183, 127.03307790979765 37.52380779914887, 127.03308913878566 37.52361858548679, 127.03313427332732 37.52335728210969, 127.03320197255444 37.52296082197797, 127.033213265009 37.522915768674004, 127.03338275858837 37.522483239633814, 127.03342795976187 37.522375106530546, 127.03355225021257 37.522050710319554, 127.0337217439367 37.52162719075792, 127.0337556400163 37.521537080796804)"
1220033000,"LINESTRING (127.03395906786903 37.521113551154905, 127.03415118134153 37.520690024404715, 127.03434329264391 37.520266497312655, 127.03454671373034 37.51984296657063, 127.03473882062868 37.51941943877653, 127.03493092535703 37.51899591064063, 127.0351117372619 37.518617435681776, 127.03512302791552 37.51857238216293, 127.0352472496383 37.51813085355312, 127.03528112109478 37.517995692942485, 127.03529228849656 37.51768934846625, 127.03531469945561 37.51723884006243, 127.03531464425866 37.517121709629905, 127.03531448716147 37.51678833838615, 127.03531427487204 37.516337836675426, 127.03530275123039 37.51588733831158, 127.0353025390184 37.515436836531904, 127.03530253477422 37.51542782649596)"
1220029800,"LINESTRING (127.03530232256708 37.514977324681155, 127.03530211036464 37.51452682283188, 127.03530189816695 37.51407632094818, 127.03531299698962 37.51362581564898, 127.03531280171369 37.5132113538539, 127.03532409568103 37.513175310314345, 127.03541437039884 37.512724781232286, 127.03545949882636 37.512481496571795, 127.03554989582702 37.51229225852077, 127.03573066698438 37.5118687319871, 127.03576456484221 37.51179664138663, 127.03596799818021 37.51146320802413, 127.03621663743742 37.511057680090374, 127.036216633084 37.51104867004783, 127.03652184000947 37.51067916426408, 127.03670270326039 37.51046286713389, 127.0368496649568 37.51030965061536, 127.0372001120627 37.5099491389577, 127.0375392499043 37.50959763987971, 127.03788969036614 37.50923712613622, 127.03822882175412 37.50888562503947, 127.0384323009083 37.508678327923235)"
1220027400,"LINESTRING (127.03877142256482 37.50831781519168, 127.03912185112004 37.50795729772102, 127.03946096619995 37.50759678296944, 127.03980008280239 37.50724527727213, 127.040150501399 37.50688475668994, 127.04018440724448 37.50683969490964, 127.04048960668247 37.50652423892537, 127.04084002350247 37.50617272630704, 127.04112260766652 37.50587529657295, 127.04116780746723 37.5058032004154, 127.04137123532722 37.50553282778501, 127.04142771459269 37.50540666725901, 127.04161974567586 37.50498312728, 127.04181177459132 37.50455958695969, 127.04200380133916 37.504136046298086, 127.04219582591945 37.503712505295205, 127.04238784833225 37.50328896395105, 127.0425798685776 37.502865422265664, 127.0427041127981 37.50258606566692)"
1220024600,"LINESTRING (127.04290743874533 37.502162519311895, 127.04311076239745 37.50173897257789, 127.04330277980063 37.501324439667655, 127.04331408895929 37.50132443552158, 127.04350609895106 37.50090089219579, 127.0437094158066 37.50047734434498, 127.04391273564376 37.500062806173766, 127.04411604793411 37.499639257565775, 127.04430805441308 37.49922472288074, 127.0443193579298 37.49921570857889, 127.04452266563086 37.498792159213124, 127.04465819924638 37.49850378605161)"
1220021400,"LINESTRING (127.04485019982654 37.49808925040935, 127.0450421928744 37.49766570436521, 127.04523418375572 37.49724215798004, 127.04525676277972 37.49717907887886, 127.04543748094936 37.4968186069049, 127.04562946743386 37.496395059819314, 127.04583276010302 37.49597150800605, 127.04602474219098 37.49554796022012, 127.04622803033594 37.49512440766878, 127.0464200136042 37.494709869248965, 127.04662329724957 37.49428631596025, 127.04665717109496 37.49420521196369)"
1220016000,"LINESTRING (127.04686045203582 37.49378165823244, 127.04693948976556 37.49359241538291, 127.04702980681257 37.49335811763201, 127.04717655522741 37.49295260593085, 127.04719915400915 37.492925566690644, 127.04740242842801 37.49250201193932, 127.0474701841572 37.49235782358145, 127.04762832180211 37.4920874577644, 127.04786552613353 37.491681908620144, 127.04809141448237 37.49126735350554, 127.0483286137204 37.49086180337861, 127.0485658103955 37.49045625274932, 127.04880299864578 37.49004169154451, 127.04891594395134 37.48984342316777, 127.04905149756213 37.4896361352159, 127.04932261438589 37.48923957897405, 127.04937909768539 37.489158464688, 127.04957110783953 37.48883402150121, 127.04979698418182 37.48842847301364, 127.04980827943045 37.48841044809612)"
